away_color,home_color,season,week,notes,away_id,home_id,away_team,home_team,game_rating
#f0ded1,#c0425a,2021,2,,2382,333,Mercer,Alabama(1),3.68
#b57f81,#d07980,2016,4,,166,2653,New Mexico State,Troy,3.68
#e7d3c6,#eddbd5,2020,8,,183,228,Syracuse,Clemson(1),3.68
#bf405a,#e6dab3,2015,13,,66,277,Iowa State,West Virginia,3.68
#4c4c4c,#3f7fbd,2018,9,,167,328,New Mexico,Utah State,3.68
#3e70b8,#9b97aa,2023,5,,213,77,Penn State(6),Northwestern,3.68
#3e70b8,#3f7fbd,2018,2,,213,221,Penn State(13),Pittsburgh,3.68
#3d75b8,#518ac5,2018,6,,2636,242,UT San Antonio,Rice,3.68
#9b9b9c,#519bc5,2017,1,,399,295,Albany,Old Dominion,3.68
#d1757a,#73a6d0,2017,13,,97,96,Louisville,Kentucky,3.67
#d9c78e,#b8b8b8,2022,6,,349,154,Army,Wake Forest(15),3.67
#d98c8c,#5880c8,2016,1,,2546,235,Southeast Missouri State,Memphis,3.67
#9c9495,#10d10c10a,2022,5,,259,153,Virginia Tech,North Carolina,3.67
#4078be,#e0cbcc,2023,1,,2348,2567,Louisiana Tech,SMU,3.67
#4c4c4c,#cc7a91,2015,2,,2116,24,UCF,Stanford,3.67
#f4ebe0,#e6ccb3,2016,4,,2572,2638,Southern Mississippi,UTEP,3.67
#85b8d6,#9156c7,2022,1,,2393,256,Middle Tennessee,James Madison,3.67
#d6a286,#b39ba0,2018,5,,204,9,Oregon State,Arizona State,3.67
#528bc5,#4c4c4c,2021,11,,6,2026,South Alabama,Appalachian State,3.67
#e4d3c7,#bf405a,2015,9,,251,66,Texas,Iowa State,3.67
#4cb694,#cc7a91,2023,3,,2450,218,Norfolk State,Temple,3.67
#ba4d4c,#d4969e,2018,4,,2640,248,Texas Southern,Houston,3.67
#3e70b8,#d5a6af,2020,14,,213,164,Penn State,Rutgers,3.67
#4890c2,#e6c7b3,2017,1,,202,197,Tulsa,Oklahoma State(10),3.67
#339a72,#5ea3c9,2017,2,,62,26,Hawai'i,UCLA,3.67
#519bc5,#b8b8b8,2021,1,,295,154,Old Dominion,Wake Forest,3.66
#3974ac,#6f82cf,2015,Bowls,buffalo wild wings citrus bowl,130,57,Michigan(12),Florida(25),3.66
#4abfc2,#ddb4b6,2021,6,,324,2032,Coastal Carolina(15),Arkansas State,3.66
#cc7a91,#d5a6af,2021,1,,218,164,Temple,Rutgers,3.66
#935531,#cf6e75,2021,12,,189,193,Bowling Green,Miami (OH),3.66
#cababb,#5096c4,2023,5,,21,2005,San Diego State,Air Force,3.66
#d1757a,#e7d3c6,2018,11,,97,183,Louisville,Syracuse(13),3.66
#a6a6a6,#e6dab3,2018,11,,2628,277,TCU,West Virginia(7),3.66
#339a72,#459d6b,2023,3,,62,2483,Hawai'i,Oregon(13),3.66
#768897,#5096c4,2022,4,,2440,2005,Nevada,Air Force,3.66
#4c4c4c,#d07980,2021,12,,2026,2653,Appalachian State,Troy,3.66
#3871a6,#4c4c4c,2023,1,,2309,2116,Kent State,UCF,3.66
#4c4c4c,#ce6b6c,2017,11,,2294,275,Iowa(25),Wisconsin(6),3.65
#4078be,#935531,2019,3,,2348,189,Louisiana Tech,Bowling Green,3.65
#3871a6,#cf6e75,2018,7,,2309,193,Kent State,Miami (OH),3.65
#cababb,#3f7fbd,2020,9,,21,328,San Diego State,Utah State,3.65
#d1757a,#d4969e,2016,12,,97,248,Louisville(3),Houston,3.65
#3e72b9,#14c14c14c,2017,8,,2006,2649,Akron,Toledo,3.65
#bf405a,#a6a6a6,2022,13,,66,2628,Iowa State,TCU(4),3.65
#cc7a91,#6e6e6e,2016,14,,218,2426,Temple,Navy(20),3.65
#bd7575,#3853a9,2021,2,,2046,145,Austin Peay,Ole Miss(20),3.65
#f4f4f4,#c86781,2015,12,,38,265,Colorado,Washington State(24),3.65
#73a6d0,#e5d9c9,2020,7,,96,2633,Kentucky,Tennessee(18),3.65
#76d198,#4abfc2,2023,9,,276,324,Marshall,Coastal Carolina,3.65
#3871a6,#cfa0a8,2023,4,,2309,278,Kent State,Fresno State,3.65
#4c4c4c,#3667a3,2018,1,,2116,41,UCF(21),Connecticut,3.65
#4e6192,#c8595f,2019,10,,2335,113,Liberty,UMass,3.65
#c0425a,#e5d9c9,2016,7,,333,2633,Alabama(1),Tennessee(9),3.65
#6e6e6e,#528bc5,2018,11,,2433,6,Louisiana Monroe,South Alabama,3.65
#99a6b8,#459d6b,2015,3,,2247,2483,Georgia State,Oregon(12),3.65
#528bc5,#d1bec1,2020,11,,6,309,South Alabama,Louisiana(25),3.65
#f4f4f4,#f0e9d3,2022,11,,38,30,Colorado,USC(8),3.65
#d5a6af,#3e70b8,2015,3,,164,213,Rutgers,Penn State,3.64
#d4969e,#d9c78e,2018,Bowls,lockheed martin armed forces bowl,248,349,Houston,Army(19),3.64
#ede6cc,#9e9292,2023,3,,99,344,LSU(14),Mississippi State,3.64
#cf6e75,#4c4c4c,2016,1,,193,2294,Miami (OH),Iowa(17),3.64
#5a93c6,#3cb588,2021,2,,2415,2655,Morgan State,Tulane,3.64
#868686,#c0437e,2016,5,,2711,2117,Western Michigan,Central Michigan,3.64
#85b8d6,#4c4c4c,2018,1,,2393,238,Middle Tennessee,Vanderbilt,3.64
#c0425a,#eddbd5,2017,Bowls,allstate sugar bowl - cfp semifinal,333,228,Alabama(1),Clemson(4),3.64
#8d8db9,#315a93,2023,1,,2634,87,Tennessee State,Notre Dame(13),3.64
#e1bbbf,#339969,2022,7,,2459,2199,Northern Illinois,Eastern Michigan,3.64
#cc7a91,#c85a68,2022,11,,24,254,Stanford,Utah(13),3.64
#85797a,#d4969e,2015,4,,326,248,Texas State,Houston,3.64
#eddbd5,#b8b8b8,2018,6,,228,154,Clemson(4),Wake Forest,3.64
#3853a9,#ede6cc,2018,5,,145,99,Ole Miss,LSU(5),3.64
#bd7575,#4c4c4c,2017,9,,2046,2116,Austin Peay,UCF(18),3.64
#4c4c4c,#315a93,2019,3,,167,87,New Mexico,Notre Dame(7),3.64
#917e9c,#4c4c4c,2017,7,,151,2116,East Carolina,UCF(22),3.63
#d07980,#4abfc2,2017,11,,2653,324,Troy,Coastal Carolina,3.63
#5f95ca,#3f7fbd,2021,4,,160,221,New Hampshire,Pittsburgh,3.63
#14c14c14c,#85b8d6,2015,3,,2429,2393,Charlotte,Middle Tennessee,3.63
#e7d3c6,#d1757a,2017,12,,183,97,Syracuse,Louisville,3.63
#5796c7,#14c14c14c,2017,13,,2226,2429,Florida Atlantic,Charlotte,3.63
#4c4c4c,#85797a,2016,11,,70,326,Idaho,Texas State,3.63
#3f7fbd,#37a574,2018,13,,221,2390,Pittsburgh(24),Miami,3.63
#339969,#ede6cc,2015,5,,2199,99,Eastern Michigan,LSU(9),3.63
#e6ccb3,#4c4c4c,2018,2,,2638,2439,UTEP,UNLV,3.63
#935531,#5880c8,2016,4,,189,235,Bowling Green,Memphis,3.63
#e7d3c6,#9c9495,2023,9,,183,259,Syracuse,Virginia Tech,3.63
#38a993,#518ac5,2015,1,,2681,242,Wagner,Rice,3.63
#ce6b6c,#d8c2c0,2022,4,,275,194,Wisconsin,Ohio State(3),3.62
#c8595f,#c8596e,2018,1,,113,103,UMass,Boston College,3.62
#57c78a,#f4ebe0,2015,5,,249,2572,North Texas,Southern Mississippi,3.62
#345b9d,#85b8d6,2021,11,,2229,2393,Florida International,Middle Tennessee,3.62
#4c4c4c,#d8c2c0,2017,4,,2439,194,UNLV,Ohio State(10),3.62
#ba3e3e,#e6c7b3,2018,1,,2623,197,Missouri State,Oklahoma State,3.62
#ddb4b6,#d07980,2016,12,,2032,2653,Arkansas State,Troy(25),3.62
#4c4c4c,#5796c7,2019,2,,2116,2226,UCF(18),Florida Atlantic,3.62
#14c14c14c,#e6c6c7,2021,9,,2429,98,Charlotte,Western Kentucky,3.62
#9858aa,#d4969e,2019,2,,2504,248,Prairie View,Houston,3.62
#b8b8b8,#d5a6af,2021,Bowls,taxslayer gator bowl,154,164,Wake Forest(15),Rutgers,3.62
#8e8e8e,#9b97aa,2021,4,,195,77,Ohio,Northwestern,3.62
#5096c4,#6e6e6e,2015,5,,2005,2426,Air Force,Navy,3.62
#acacad,#4078be,2017,1,,2466,2348,Northwestern State,Louisiana Tech,3.62
#4c4c4c,#9b97aa,2015,7,,2294,77,Iowa(17),Northwestern(20),3.62
#b9b9b9,#d4969e,2015,1,,2635,248,Tennessee Tech,Houston,3.61
#d6a286,#c86781,2017,3,,204,265,Oregon State,Washington State(21),3.61
#935531,#7b7b7b,2017,1,,189,127,Bowling Green,Michigan State,3.61
#3c60b4,#b8b8b8,2021,9,,150,154,Duke,Wake Forest(13),3.61
#61a0ca,#4890c2,2016,1,,23,202,San José State,Tulsa,3.61
#6f82cf,#4c4c4c,2017,10,,57,142,Florida,Missouri,3.61
#a8848d,#37a574,2023,3,,2065,2390,Bethune-Cookman,Miami(22),3.61
#d1757a,#e9cdc6,2018,4,,97,258,Louisville,Virginia,3.61
#10d10c10a,#3671a1,2017,5,,153,59,North Carolina,Georgia Tech,3.61
#db93a2,#d8c2c0,2019,11,,120,194,Maryland,Ohio State(3),3.61
#4c4c4c,#d07980,2019,14,,2026,2653,Appalachian State(22),Troy,3.61
#d9c78e,#6f7cc9,2018,5,,349,2084,Army,Buffalo,3.61
#f0ded1,#5880c8,2018,1,,2382,235,Mercer,Memphis,3.61
#d4969e,#4890c2,2021,5,,248,202,Houston,Tulsa,3.61
#3671a1,#cc7a91,2019,5,,59,218,Georgia Tech,Temple,3.61
#3667a3,#e7d3c6,2018,4,,41,183,Connecticut,Syracuse,3.61
#37a574,#4c4c4c,2016,3,,2390,2026,Miami(25),Appalachian State,3.61
#339969,#d37d7b,2023,4,,2199,55,Eastern Michigan,Jacksonville State,3.6
#db93a2,#9c9495,2021,Bowls,new era pinstripe bowl,120,259,Maryland,Virginia Tech,3.6
#85797a,#e0cbcc,2019,3,,326,2567,Texas State,SMU,3.6
#7b7b7b,#d8c2c0,2019,6,,127,194,Michigan State(25),Ohio State(4),3.6
#d98c8c,#6f82cf,2015,9,,61,57,Georgia,Florida(11),3.6
#14c14c14c,#935531,2021,11,,2649,189,Toledo,Bowling Green,3.6
#4f4f4f,#39aa8c,2018,1,,2210,58,Elon,South Florida,3.6
#4c4c4c,#cfa0a8,2018,1,,70,278,Idaho,Fresno State,3.6
#acacad,#b83d6f,2015,11,,2717,245,Western Carolina,Texas A&M,3.6
#3f7fbd,#cfa0a8,2015,6,,328,278,Utah State,Fresno State,3.6
#d1757a,#76d198,2016,4,,97,276,Louisville(3),Marshall,3.6
#85797a,#9156c7,2022,5,,326,256,Texas State,James Madison,3.6
#9cbacd,#3cb588,2015,3,,311,2655,Maine,Tulane,3.59
#c0437e,#dc9797,2017,8,,2117,2050,Central Michigan,Ball State,3.59
#e6ccb3,#6e6e6e,2020,4,,2638,2433,UTEP,Louisiana Monroe,3.59
#3cb588,#4c4c4c,2016,10,,2655,2116,Tulane,UCF,3.59
#a09ca6,#d9c78e,2020,5,,2000,349,Abilene Christian,Army,3.59
#4078be,#3966ac,2020,5,,2348,252,Louisiana Tech,BYU(22),3.59
#e2c9a6,#3966ac,2019,12,,304,252,Idaho State,BYU,3.59
#345b9d,#4c4c4c,2017,1,,2229,2116,Florida International,UCF,3.58
#ba3e3e,#ddb4b6,2015,3,,2623,2032,Missouri State,Arkansas State,3.58
#5f95ca,#61a0ca,2015,1,,160,23,New Hampshire,San José State,3.58
#339a72,#cfa0a8,2022,10,,62,278,Hawai'i,Fresno State,3.58
#3871a6,#935531,2022,11,,2309,189,Kent State,Bowling Green,3.58
#cababb,#4c4c4c,2017,6,,21,2439,San Diego State(19),UNLV,3.58
#cf6e75,#3e72b9,2016,6,,193,2006,Miami (OH),Akron,3.58
#5796c7,#eddbd5,2023,3,,2226,228,Florida Atlantic,Clemson,3.58
#a6a6a6,#e0cbcc,2016,4,,2628,2567,TCU,SMU,3.58
#4c4c4c,#345b9d,2016,4,,2116,2229,UCF,Florida International,3.58
#e6ccb3,#b57f81,2017,4,,2638,166,UTEP,New Mexico State,3.58
#5d3db6,#c85a68,2023,3,,2692,254,Weber State,Utah(12),3.58
#d5a6af,#3974ac,2017,9,,164,130,Rutgers,Michigan,3.58
#7b7b7b,#3974ac,2019,12,,127,130,Michigan State,Michigan(14),3.58
#b5706d,#c6c3b4,2021,13,,84,2509,Indiana,Purdue,3.58
#c0425a,#9e9292,2021,7,,333,344,Alabama(5),Mississippi State,3.58
#5796c7,#c45050,2018,1,,2226,201,Florida Atlantic,Oklahoma(7),3.58
#878787,#4c4c4c,2015,5,,2751,2026,Wyoming,Appalachian State,3.58
#e1cacb,#519bc5,2018,12,,2678,295,VMI,Old Dominion,3.58
#cababb,#768897,2016,11,,21,2440,San Diego State,Nevada,3.58
#519bc5,#e6c6c7,2016,8,,295,98,Old Dominion,Western Kentucky,3.58
#14c14c14c,#cc7a91,2016,4,,2429,218,Charlotte,Temple,3.57
#359f7d,#528bc5,2020,4,,5,6,UAB,South Alabama,3.57
#f4f4f4,#459d6b,2023,4,,38,2483,Colorado(19),Oregon(10),3.57
#4890c2,#39aa8c,2020,8,,202,58,Tulsa,South Florida,3.57
#eddbd5,#d1757a,2019,8,,228,97,Clemson(3),Louisville,3.57
#7a8bd3,#38a98a,2018,4,,2305,239,Kansas,Baylor,3.57
#f0e9d3,#315a93,2017,8,,30,87,USC(11),Notre Dame(13),3.57
#ba4d4c,#d1bec1,2019,3,,2640,309,Texas Southern,Louisiana,3.57
#4c4c4c,#768897,2021,9,,2439,2440,UNLV,Nevada,3.57
#949494,#cc7a91,2015,8,,264,24,Washington,Stanford(10),3.57
#4c85c3,#3870aa,2023,1,,2464,12,Northern Arizona,Arizona,3.57
#3e70b8,#7b7b7b,2019,9,,213,127,Penn State(6),Michigan State,3.57
#acacad,#ede6cc,2019,3,,2466,99,Northwestern State,LSU(4),3.57
#345b9d,#57c78a,2022,10,,2229,249,Florida International,North Texas,3.57
#4890c2,#bb929a,2018,8,,202,8,Tulsa,Arkansas,3.56
#798fae,#d9c78e,2022,3,,222,349,Villanova,Army,3.56
#c8595f,#4e6192,2021,9,,113,2335,UMass,Liberty,3.56
#3cb588,#f4ebe0,2023,3,,2655,2572,Tulane,Southern Mississippi,3.56
#bf405a,#4c4c4c,2021,3,,66,2439,Iowa State(14),UNLV,3.56
#57c78a,#76d198,2015,8,,249,276,North Texas,Marshall,3.56
#38a993,#6e6e6e,2023,2,,2681,2426,Wagner,Navy,3.56
#519bc5,#85b8d6,2017,13,,295,2393,Old Dominion,Middle Tennessee,3.56
#85797a,#3966ac,2020,8,,326,252,Texas State,BYU(12),3.56
#acacad,#4e6192,2020,11,,2717,2335,Western Carolina,Liberty(22),3.56
#518ac5,#f4ebe0,2020,9,,242,2572,Rice,Southern Mississippi,3.56
#67aacc,#b8939a,2016,2,,282,135,Indiana State,Minnesota,3.55
#c0425a,#d98c8c,2015,5,,333,61,Alabama(13),Georgia(8),3.55
#3966ac,#e4d3c7,2023,9,,252,251,BYU,Texas(7),3.55
#c8595f,#f4f4f4,2015,2,,113,38,UMass,Colorado,3.55
#d6a286,#949494,2016,8,,204,264,Oregon State,Washington(5),3.55
#3671a1,#eddbd5,2019,1,,59,228,Georgia Tech,Clemson(1),3.55
#e0cfa2,#528bc5,2018,7,,2011,6,Alabama State,South Alabama,3.55
#4b83c3,#c8595f,2017,8,,290,113,Georgia Southern,UMass,3.55
#ede6cc,#9e9292,2017,3,,99,344,LSU(12),Mississippi State,3.55
#f0e7d1,#b8b8b8,2018,2,,119,154,Towson,Wake Forest,3.55
#9b97aa,#e5d9c9,2015,Bowls,outback bowl,77,2633,Northwestern(23),Tennessee(22),3.55
#4c4c4c,#3974ac,2023,2,,2439,130,UNLV,Michigan(2),3.55
#f2f5f7,#345b9d,2021,1,,112358,2229,Long Island University,Florida International,3.55
#afafaf,#7a8bd3,2019,10,,2306,2305,Kansas State(22),Kansas,3.55
#4c4c4c,#afafaf,2022,2,,142,2306,Missouri,Kansas State,3.55
#ae7b7c,#4c4c4c,2018,2,,2569,2116,South Carolina State,UCF(19),3.55
#d98c8c,#3853a9,2016,4,,61,145,Georgia(12),Ole Miss(23),3.54
#339969,#e1bbbf,2015,8,,2199,2459,Eastern Michigan,Northern Illinois,3.54
#6584b7,#339a72,2016,11,,68,62,Boise State(24),Hawai'i,3.54
#459d6b,#d98c8c,2022,1,chick-fil-a kickoff,2483,61,Oregon(11),Georgia(3),3.54
#e1bbbf,#c0437e,2019,10,,2459,2117,Northern Illinois,Central Michigan,3.54
#c8595f,#3cb588,2022,1,,113,2655,UMass,Tulane,3.54
#dc9797,#878787,2021,3,,2050,2751,Ball State,Wyoming,3.54
#e6ccb3,#57c78a,2019,10,,2638,249,UTEP,North Texas,3.54
#61a0ca,#4c4c4c,2017,5,,23,2439,San José State,UNLV,3.54
#6f7cc9,#935531,2020,12,,2084,189,Buffalo,Bowling Green,3.54
#935531,#3671a1,2018,5,,189,59,Bowling Green,Georgia Tech,3.54
#eddbd5,#3671a1,2020,7,,228,59,Clemson(1),Georgia Tech,3.54
#b8939a,#9b97aa,2021,9,,135,77,Minnesota,Northwestern,3.54
#315a93,#3974ac,2019,9,,87,130,Notre Dame(8),Michigan(19),3.54
#37a574,#cc7a91,2023,4,,2390,218,Miami(20),Temple,3.54
#c8595f,#14c14c14c,2022,2,,113,2649,UMass,Toledo,3.54
#4c4c4c,#3966ac,2020,12,,2453,252,North Alabama,BYU(8),3.54
#c6c3b4,#436fa6,2018,Bowls,franklin american mortgage music city bowl,2509,2,Purdue,Auburn,3.54
#85797a,#4c4c4c,2019,13,,326,2026,Texas State,Appalachian State(23),3.54
#cfa0a8,#61a0ca,2021,13,,278,23,Fresno State,San José State,3.54
#989898,#6e6e6e,2018,3,,2329,2426,Lehigh,Navy,3.54
#519bc5,#e0babb,2016,3,,295,152,Old Dominion,NC State,3.54
#917e9c,#cc7a91,2020,12,,151,218,East Carolina,Temple,3.54
#e6c7b3,#3853a9,2015,1,,2630,145,UT Martin,Ole Miss(17),3.54
#7a8bd3,#d88998,2016,5,,2305,2641,Kansas,Texas Tech,3.54
#cf6e75,#868686,2015,8,,193,2711,Miami (OH),Western Michigan,3.53
#8693bc,#528bc5,2019,2,,2296,6,Jackson State,South Alabama,3.53
#cfa0a8,#3cb588,2023,4,,2447,2655,Nicholls,Tulane,3.53
#9b97aa,#ebd8ce,2021,13,,77,356,Northwestern,Illinois,3.53
#4c4c4c,#4c4c4c,2021,7,,2116,2132,UCF,Cincinnati(3),3.53
#6e6e6e,#c45050,2016,2,,2433,201,Louisiana Monroe,Oklahoma(14),3.53
#af5868,#76d198,2018,2,,2198,276,Eastern Kentucky,Marshall,3.53
#3667a3,#4c4c4c,2021,12,,41,2116,Connecticut,UCF,3.53
#eddbd5,#b8b8b8,2020,2,,228,154,Clemson,Wake Forest,3.53
#4c4c4c,#57c78a,2018,2,,2916,249,Incarnate Word,North Texas,3.53
#4c4c4c,#768897,2023,2,,70,2440,Idaho,Nevada,3.53
#b8939a,#ebd8ce,2016,9,,135,356,Minnesota,Illinois,3.53
#9f93ae,#38a690,2019,2,,2710,36,Western Illinois,Colorado State,3.53
#9b97aa,#3974ac,2021,8,,77,130,Northwestern,Michigan(6),3.53
#3e72b9,#339969,2018,11,,2006,2199,Akron,Eastern Michigan,3.53
#67aacc,#c6c3b4,2022,2,,282,2509,Indiana State,Purdue,3.52
#d8c2c0,#b5706d,2019,3,,194,84,Ohio State(6),Indiana,3.52
#5a93c6,#4b83c3,2022,1,,2415,290,Morgan State,Georgia Southern,3.52
#949494,#7b7b7b,2023,3,,264,127,Washington(8),Michigan State,3.52
#935531,#3974ac,2023,3,,189,130,Bowling Green,Michigan(2),3.52
#5ea3c9,#c45050,2018,2,,26,201,UCLA,Oklahoma(6),3.52
#359f7d,#ede6cc,2022,12,,5,99,UAB,LSU(6),3.52
#85797a,#ddb4b6,2017,12,,326,2032,Texas State,Arkansas State,3.52
#345b9d,#3cb588,2019,1,,2229,2655,Florida International,Tulane,3.52
#3f7fbd,#339a72,2018,10,,328,62,Utah State(18),Hawai'i,3.52
#eddbd5,#3671a1,2016,4,,228,59,Clemson(5),Georgia Tech,3.52
#878787,#3f7fbd,2015,9,,2751,328,Wyoming,Utah State,3.52
#878787,#6584b7,2023,9,,2751,68,Wyoming,Boise State,3.51
#a6a6a6,#e0cbcc,2018,2,,2628,2567,TCU(16),SMU,3.51
#4c4c4c,#d88998,2018,2,,2320,2641,Lamar,Texas Tech,3.51
#b57f81,#4b83c3,2015,7,,166,290,New Mexico State,Georgia Southern,3.51
#c6c3b4,#b8939a,2018,11,,2509,135,Purdue,Minnesota,3.51
#ddb4b6,#4abfc2,2018,11,,2032,324,Arkansas State,Coastal Carolina,3.51
#ababae,#e0babb,2022,2,,2127,152,Charleston Southern,NC State(18),3.51
#e4d3c7,#7a8bd3,2022,12,,251,2305,Texas,Kansas,3.51
#bd7575,#4c4c4c,2017,1,,2046,2132,Austin Peay,Cincinnati,3.51
#768897,#6584b7,2017,10,,2440,68,Nevada,Boise State,3.51
#7c7ccc,#4890c2,2016,3,,2448,202,North Carolina A&T,Tulsa,3.51
#3e72b9,#73a6d0,2023,3,,2006,96,Akron,Kentucky,3.51
#3d75b8,#85797a,2017,4,,2636,326,UT San Antonio,Texas State,3.51
#3c73b2,#878787,2016,3,,302,2751,UC Davis,Wyoming,3.51
#5a93c6,#5096c4,2015,1,,2415,2005,Morgan State,Air Force,3.51
#7b7b7b,#d8c2c0,2021,12,,127,194,Michigan State(7),Ohio State(5),3.51
#868686,#14c14c14c,2017,13,,2711,2649,Western Michigan,Toledo,3.51
#c0425a,#ede6cc,2020,14,,333,99,Alabama(1),LSU,3.5
#eddbd5,#c04054,2017,13,,228,2579,Clemson(4),South Carolina,3.5
#db93a2,#4c4c4c,2015,9,,120,2294,Maryland,Iowa(10),3.5
#e1bbbf,#39aa8c,2016,2,,2459,58,Northern Illinois,South Florida,3.5
#3e72b9,#d8c2c0,2021,4,,2006,194,Akron,Ohio State(10),3.5
#3c60b4,#10d10c10a,2021,5,,150,153,Duke,North Carolina,3.5
#4c4c4c,#76d198,2019,5,,2132,276,Cincinnati,Marshall,3.5
#b5706d,#3974ac,2021,10,,84,130,Indiana,Michigan(9),3.5
#99a6b8,#5096c4,2016,2,,2247,2005,Georgia State,Air Force,3.5
#e6c6c7,#518ac5,2015,5,,98,242,Western Kentucky,Rice,3.5
#cfa0a8,#61a0ca,2017,6,,278,23,Fresno State,San José State,3.5
#3853a9,#6f82cf,2015,5,,145,57,Ole Miss(3),Florida(25),3.5
#ebd8ce,#ce6b6c,2018,8,,356,275,Illinois,Wisconsin(23),3.5
#339a72,#768897,2019,5,,62,2440,Hawai'i,Nevada,3.5
#4cb694,#9156c7,2022,2,,2450,256,Norfolk State,James Madison,3.5
#518ac5,#cc7a91,2016,13,,242,24,Rice,Stanford,3.5
#4c4c4c,#d98c8c,2017,1,,2026,61,Appalachian State,Georgia(15),3.5
#e2c9a6,#768897,2021,2,,304,2440,Idaho State,Nevada,3.5
#3f7fbd,#3e70b8,2017,2,,221,213,Pittsburgh,Penn State(4),3.5
#d1bec1,#85797a,2016,8,,309,326,Louisiana,Texas State,3.5
#3c60b4,#3cb588,2015,1,,150,2655,Duke,Tulane,3.49
#3870aa,#c86781,2016,10,,12,265,Arizona,Washington State(25),3.49
#d4969e,#917e9c,2022,12,,248,151,Houston,East Carolina,3.49
#3667a3,#5880c8,2018,6,,41,235,Connecticut,Memphis,3.49
#ddb4b6,#949494,2021,3,,2032,264,Arkansas State,Washington,3.49
#cababb,#4c4c4c,2022,12,,21,167,San Diego State,New Mexico,3.49
#cf6e75,#37a574,2023,1,,193,2390,Miami (OH),Miami,3.49
#c65681,#e2a9ae,2021,1,,2230,158,Fordham,Nebraska,3.49
#6989c7,#b8b8b8,2016,3,,48,154,Delaware,Wake Forest,3.49
#3e3ebb,#9156c7,2023,1,,2083,256,Bucknell,James Madison,3.49
#e6c6c7,#14c14c14c,2022,10,,98,2429,Western Kentucky,Charlotte,3.49
#14c14c14c,#d1757a,2016,1,,2429,97,Charlotte,Louisville(19),3.49
#386ca9,#d98c8c,2019,2,,93,61,Murray State,Georgia(3),3.49
#5ea3c9,#cc7a91,2023,8,,26,24,UCLA(25),Stanford,3.49
#8269ca,#38a690,2015,1,,2542,36,Savannah State,Colorado State,3.49
#9e9292,#436fa6,2019,5,,344,2,Mississippi State,Auburn(7),3.49
#3871a6,#3e72b9,2019,7,,2309,2006,Kent State,Akron,3.49
#3966ac,#c8595f,2019,13,,252,113,BYU,UMass,3.49
#519bc5,#345b9d,2015,8,,295,2229,Old Dominion,Florida International,3.48
#6584b7,#3f7fbd,2017,9,,68,328,Boise State,Utah State,3.48
#d8c2c0,#e2a9ae,2017,7,,194,158,Ohio State(9),Nebraska,3.48
#e4d3c7,#38a98a,2017,9,,251,239,Texas,Baylor,3.48
#e6dab3,#bf405a,2020,14,,277,66,West Virginia,Iowa State(12),3.48
#b57f81,#ce6b6c,2022,3,,166,275,New Mexico State,Wisconsin,3.48
